"season","week","player_id","player_name","team","points","is_available","ppg","true_position","mfl_position","vbd_mfl","vbd_true"
2017,"YTD",11014,"Freeny, Jonathan","NOS",7,"1",1.167,"LB","LB",-8.521,-10.218
2018,"YTD",12951,"Grigsby, Nicholas","DET",7,"1",0.583,"LB","LB",-9.417,-8.729
2018,"YTD",13897,"Holland, Jeff","DEN",7,"1",2.333,"LB","LB",-7.667,-6.979
2019,"YTD",12757,"Kaufusi, Bronson","NYJ",7,"1",2.333,"LB","LB",-7.542,-6.855
2019,"YTD",14016,"Thompson, Corey","BUF",7,"1",0.583,"LB","LB",-9.292,-8.605
2020,"YTD",11012,"Robertson, Craig","NOS",7,"1",0.438,"LB","LB",-10.947,-8.629
2021,"YTD",11000,"Stanford, Julian","CAR",7,"1",0.438,"LB","LB",-9.829,-8.962
2021,"YTD",15622,"Robinson, Curtis","SFO",7,"1",2.333,"LB","LB",-7.934,-7.067
2021,"YTD",15498,"Stuard, Grant","TBB",7,"1",0.438,"LB","LB",-9.829,-8.962
2021,"YTD",13701,"O'Daniel, Dorian","KCC",7,"1",0.438,"LB","LB",-9.829,-8.962
2021,"YTD",15449,"Britt, K.J.","TBB",7,"1",0.438,"LB","LB",-9.829,-8.962
2021,"YTD",14495,"Gifford, Luke","DAL",7,"1",0.467,"LB","LB",-9.8,-8.933
2021,"YTD",14176,"Winovich, Chase","NEP",7,"1",0.583,"LB","LB",-9.684,-8.817
2018,"YTD",12427,"Vigil, Zach","WAS",6,"1",0.429,"LB","LB",-9.571,-8.883
2019,"YTD",14002,"McKinzy, Cassanova","FA",6,"1",2,"LB","LB",-7.875,-7.188
2019,"YTD",14602,"Phillips, Justin","FA",6,"1",1.5,"LB","LB",-8.375,-7.688
2020,"YTD",14241,"Burr-Kirven, Ben","SEA",6,"0",0.375,"LB","LB",-11.01,-8.692
2020,"YTD",14173,"Polite, Jachai","FA",6,"1",0.545,"LB","LB",-10.84,-8.522
2020,"YTD",13834,"Jacobs, Leon","JAC",6,"1",2,"LB","LB",-9.385,-7.067
2021,"YTD",15555,"Mintze, Andre","DEN",6,"1",1,"LB","LB",-9.267,-8.4
2021,"YTD",15063,"Harris, De'Jon","WAS",6,"1",1.5,"LB","LB",-8.767,-7.9
2021,"YTD",14953,"Dye, Troy","MIN",6,"0",0.375,"LB","LB",-9.892,-9.025
2021,"YTD",13327,"Evans, Jordan","CIN",6,"1",1,"LB","LB",-9.267,-8.4
2021,"YTD",11805,"Pierre-Louis, Kevin","HOU",6,"1",0.75,"LB","LB",-9.517,-8.65
2018,"YTD",12575,"Keyes, Josh","HOU",5,"1",1.667,"LB","LB",-8.333,-7.645
2019,"YTD",10549,"McClellan, Albert","NYJ",5,"1",1,"LB","LB",-8.875,-8.188
2020,"YTD",15074,"Smith, Rashad","PHI",5,"1",2.5,"LB","LB",-8.885,-6.567
2021,"YTD",13954,"Finch, Sharif","NOS",5,"1",1.25,"LB","LB",-9.017,-8.15
2021,"YTD",12494,"Dzubnar, Nick","TEN",5,"1",0.312,"LB","LB",-9.955,-9.088
2021,"YTD",11511,"Bates, Daren","ATL",5,"1",0.833,"LB","LB",-9.434,-8.567
2021,"YTD",14966,"Hudson, Khaleke","WAS",5,"1",0.417,"LB","LB",-9.85,-8.983
2021,"YTD",15608,"Hamilton, La'Darius","GBP",5,"1",1.25,"LB","LB",-9.017,-8.15
2018,"YTD",10857,"Toomer, Korey","FA",4,"1",0.571,"LB","LB",-9.429,-8.741
2019,"YTD",10906,"Stupar, Nathan","FA",4,"1",1.333,"LB","LB",-8.542,-7.855
2019,"YTD",13808,"Covington, Chris","DAL",4,"1",1.333,"LB","LB",-8.542,-7.855
2019,"YTD",13213,"Williams, Tim","GBP",4,"1",0.8,"LB","LB",-9.075,-8.388
2020,"YTD",13333,"Taumoepenu, Pita","FA",4,"1",4,"LB","LB",-7.385,-5.067
2021,"YTD",14251,"Cashman, Blake","NYJ",4,"0",1.333,"LB","LB",-8.934,-8.067
2021,"YTD",13444,"Munson, Calvin","MIA",4,"1",0.444,"LB","LB",-9.823,-8.956
2021,"YTD",15367,"Nasirildeen, Hamsah","NYJ",4,"0",0.364,"LB","LB",-9.903,-9.036
2021,"YTD",15573,"Kamara, Azur","CAR",4,"1",0.444,"LB","LB",-9.823,-8.956
2021,"YTD",15002,"Coughlin, Carter","NYG",4,"1",0.571,"LB","LB",-9.696,-8.829
2021,"YTD",13930,"Turner, Zeke","ARI",4,"1",0.8,"LB","LB",-9.467,-8.6
2021,"YTD",15592,"Rivers, Chauncey","GBP",4,"1",2,"LB","LB",-8.267,-7.4
2021,"YTD",15151,"Welch, Kristian","BAL",4,"1",0.267,"LB","LB",-10,-9.133
2017,"YTD",13541,"Robertson, Pete","WAS",3,"1",0.75,"LB","LB",-8.938,-10.635
2017,"YTD",11396,"Palmer, Nate","TEN",3,"1",0.3,"LB","LB",-9.388,-11.085
2017,"YTD",13548,"President, Gimel","HOU",3,"1",0.75,"LB","LB",-8.938,-10.635
2018,"YTD",13462,"Onwualu, James","SFO",3,"1",0.6,"LB","LB",-9.4,-8.712
2018,"YTD",13463,"Allen, Chase","MIA",3,"1",0.6,"LB","LB",-9.4,-8.712
2018,"YTD",13817,"Young, Trevon","LAR",3,"1",1.5,"LB","LB",-8.5,-7.812
2018,"YTD",13300,"Brown, Blair","JAC",3,"1",0.2,"LB","LB",-9.8,-9.112
2020,"YTD",15162,"Ramsey, Randy","GBP",3,"1",0.333,"LB","LB",-11.052,-8.734
2021,"YTD",13392,"Adams, Tyrell","JAC",3,"1",0.429,"LB","LB",-9.838,-8.971
2021,"YTD",13836,"Smith, Andre","BUF",3,"1",0.214,"LB","LB",-10.053,-9.186
2021,"YTD",13758,"Iyiegbuniwe, Joel","CHI",3,"1",0.3,"LB","LB",-9.967,-9.1
2021,"YTD",14494,"Dowell, Andrew","NOS",3,"1",0.2,"LB","LB",-10.067,-9.2
2021,"YTD",14519,"Kunaszyk, Jordan","WAS",3,"1",0.273,"LB","LB",-9.994,-9.127
2021,"YTD",11725,"Attaochu, Jeremiah","CHI",3,"1",0.6,"LB","LB",-9.667,-8.8
2021,"YTD",14275,"Egbule, Emeke","LAC",3,"1",1,"DL","LB",-9.267,-6.938
2021,"YTD",15538,"Rhattigan, Jon","SEA",3,"1",0.214,"LB","LB",-10.053,-9.186
2017,"YTD",12704,"Wright, Scooby","ARI",2,"1",0.2,"LB","LB",-9.488,-11.185
2017,"YTD",9835,"Weatherspoon, Sean","ATL",2,"1",1,"LB","LB",-8.688,-10.385
2017,"YTD",11268,"Edwards, Lavar","CLE",2,"1",0.667,"LB","LB",-9.021,-10.718
2017,"YTD",8261,"Hali, Tamba","KCC",2,"1",0.4,"LB","LB",-9.288,-10.985
2018,"YTD",13903,"Thomas, Matthew","FA",2,"1",0.2,"LB","LB",-9.8,-9.112
2018,"YTD",13071,"Kamalu, Ufomba","NEP",2,"1",1,"LB","LB",-9,-8.312
2018,"YTD",10332,"Sheppard, Kelvin","DET",2,"1",0.286,"LB","LB",-9.714,-9.026
2019,"YTD",14540,"McCray, Robert","CLE",2,"1",2,"LB","LB",-7.875,-7.188
2019,"YTD",14755,"Gooden, Ahmad","NYJ",2,"1",1,"LB","LB",-8.875,-8.188
2020,"YTD",15152,"Walker, Reggie","FA",2,"1",2,"LB","LB",-9.385,-7.067
2020,"YTD",15208,"Cobb, Omari","KCC",2,"1",2,"LB","LB",-9.385,-7.067
2021,"YTD",13559,"Malveaux, Cameron","PHI",2,"1",0.667,"LB","LB",-9.6,-8.733
2021,"YTD",13826,"Adams, Matthew","IND",2,"1",0.125,"LB","LB",-10.142,-9.275
2021,"YTD",13799,"Fitts, Kylie","ARI",2,"1",0.333,"LB","LB",-9.934,-9.067
2021,"YTD",13446,"Nickerson, Hardy","HOU",2,"1",0.667,"LB","LB",-9.6,-8.733
2021,"YTD",12301,"Smith, Za'Darius","GBP",2,"1",0.667,"DL","LB",-9.6,-7.271
2021,"YTD",14441,"Strachan, Connor","HOU",2,"1",2,"LB","LB",-8.267,-7.4
2021,"YTD",15410,"Cox, Jabril","DAL",2,"0",0.286,"LB","LB",-9.981,-9.114
2017,"YTD",10282,"Ayers, Akeem","NYG",1,"1",0.167,"LB","LB",-9.521,-11.218
2018,"YTD",12848,"Bates, Trevor","DET",1,"1",0.125,"LB","LB",-9.875,-9.187
2018,"YTD",12837,"Wallace, Aaron","DEN",1,"1",1,"LB","LB",-9,-8.312
2018,"YTD",11852,"Flowers, Marquis","WAS",1,"1",0.2,"LB","LB",-9.8,-9.112
2019,"YTD",12243,"Anthony, Stephone","NOS",1,"1",0.083,"LB","LB",-9.792,-9.105
2019,"YTD",13937,"Crawford, James","MIA",1,"1",0.333,"LB","LB",-9.542,-8.855
2021,"YTD",15126,"Bernard, Francis","DAL",1,"1",0.125,"LB","LB",-10.142,-9.275
2021,"YTD",13285,"Biegel, Vince","MIA",1,"1",0.2,"LB","LB",-10.067,-9.2
2021,"YTD",15468,"Dimukeje, Victor","ARI",1,"1",0.077,"LB","LB",-10.19,-9.323
2021,"YTD",15648,"Mack, Ledarius","CHI",1,"1",0.5,"LB","LB",-9.767,-8.9
2021,"YTD",14482,"Dawkins, Noah","FA",1,"1",0.5,"LB","LB",-9.767,-8.9
2021,"YTD",15586,"Johnson, Caleb","CHI",1,"1",0.091,"LB","LB",-10.176,-9.309
2021,"YTD",13388,"Langi, Harvey","NEP",1,"1",0.143,"LB","LB",-10.124,-9.257
2021,"YTD",13686,"Lawler, Justin","FA",1,"1",0.333,"LB","LB",-9.934,-9.067
2021,"YTD",13543,"Jones, Joseph","TEN",1,"1",0.111,"LB","LB",-10.156,-9.289
2017,"YTD",10400,"Carter, Chris","WAS",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",13555,"Palacio, Kache","SEA",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",13429,"Bighill, Adam","NOS",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",12818,"Forrest, Josh","SEA",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",13355,"Price, Ejuan","LAR",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",13349,"Carraway, Josh","TEN",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",12055,"McDonald, Dewey","SEA",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",11828,"Tripp, Jordan","ATL",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",10458,"Gachkar, Andrew","CAR",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",13454,"Bradley, Bam","BAL",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",12236,"Dawson, Paul","SEA",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",12306,"Heeney, Ben","HOU",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",10542,"Braman, Bryan","PHI",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",12709,"Alexander, Dominique","CLE",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",13556,"Peters, Otha","WAS",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",10529,"Paysinger, Spencer","CAR",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",12967,"Albright, Bryson","ARI",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",12926,"King, Deon","JAC",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",12870,"Cash, Jeremy","CAR",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",10426,"Thomas, J.T.","NYG",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",12708,"Perry, Joshua","IND",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",12609,"Martin, Gabe","ARI",0,"1",0,"LB","LB",-9.688,-11.385
2017,"YTD",10995,"Johnson, Steven","BAL",0,"1",0,"LB","LB",-9.688,-11.385
2018,"YTD",12290,"Grissom, Geneo","IND",0,"1",0,"LB","LB",-10,-9.312
2018,"YTD",11542,"Martin, Josh","NYJ",0,"1",0,"LB","LB",-10,-9.312
2018,"YTD",13472,"Woodson-Luster, Xavier","CLE",0,"1",0,"LB","LB",-10,-9.312
2018,"YTD",13902,"Jarvis, Richard","FA",0,"1",0,"LB","LB",-10,-9.312
2018,"YTD",10662,"Jacobs, Ben","CAR",0,"1",0,"LB","LB",-10,-9.312
2018,"YTD",13558,"Bell, Brandon","CIN",0,"1",0,"LB","LB",-10,-9.312
2018,"YTD",11523,"Garvin, Terence","FA",0,"1",0,"LB","LB",-10,-9.312
2018,"YTD",12307,"Spaight, Martrell","KCC",0,"1",0,"LB","LB",-10,-9.312
2018,"YTD",11996,"Edebali, Kasim","CIN",0,"1",0,"LB","LB",-10,-9.312
2018,"YTD",14034,"Worley, Chris","CIN",0,"1",0,"LB","LB",-10,-9.312
2018,"YTD",14010,"Johnson, Tre'von","LAC",0,"1",0,"LB","LB",-10,-9.312
2018,"YTD",13971,"Hines, D'Juan","CLE",0,"1",0,"LB","LB",-10,-9.312
2018,"YTD",10099,"Zombo, Frank","KCC",0,"1",0,"LB","LB",-10,-9.312
2018,"YTD",12496,"Lynch, Cameron","TBB",0,"1",0,"LB","LB",-10,-9.312
2019,"YTD",12928,"Rhodes, Luke","IND",0,"1",0,"LB","LB",-9.875,-9.188
2019,"YTD",13475,"Harris, Nigel","TEN",0,"1",0,"LB","LB",-9.875,-9.188
2019,"YTD",13352,"Harvey-Clemons, Josh","WAS",0,"1",0,"LB","LB",-9.875,-9.188
2019,"YTD",13822,"Bierria, Keishawn","ARI",0,"1",0,"LB","LB",-9.875,-9.188
2019,"YTD",10005,"Watson, Dekoda","SEA",0,"1",0,"LB","LB",-9.875,-9.188
2019,"YTD",13853,"Moore, Skai","IND",0,"1",0,"LB","LB",-9.875,-9.188
2019,"YTD",13402,"Grace, Jermaine","CLE",0,"1",0,"LB","LB",-9.875,-9.188
2019,"YTD",8799,"DeOssie, Zak","NYG",0,"1",0,"LB","LB",-9.875,-9.188
2019,"YTD",12232,"Ryan, Jake","JAC",0,"1",0,"LB","LB",-9.875,-9.188
2019,"YTD",13831,"Poling, Quentin","FA",0,"1",0,"LB","LB",-9.875,-9.188
2019,"YTD",13870,"Thomas, Ahmad","ATL",0,"1",0,"LB","LB",-9.875,-9.188
2019,"YTD",11457,"Worrilow, Paul","NYJ",0,"1",0,"LB","LB",-9.875,-9.188
2019,"YTD",12237,"Wilson, Ramik","FA",0,"1",0,"LB","LB",-9.875,-9.188
2019,"YTD",11073,"Brewer, Aaron","ARI",0,"1",0,"LB","LB",-9.875,-9.188
2020,"YTD",14388,"Sheldon, Brady","FA",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",12812,"Bond, Devante","FA",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",14673,"Patrick, Natrez","FA",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",13815,"Cichy, Jack","TBB",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",12315,"Emanuel, Kyle","HOU",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",13465,"Bello, B.J.","LAC",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",13247,"Lacey, Deon","FA",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",14175,"Walker, D'Andre","FA",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",10807,"Kendricks, Mychal","WAS",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",10827,"Bradham, Nigel","FA",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",13045,"Smith, Terrance","ARI",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",11487,"Armstrong, Ray-Ray","FA",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",15099,"Bilal, Asmar","LVR",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",15067,"Holley, Nate","MIA",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",12705,"Lee, Darron","BUF",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",14682,"Alaka, Otaro","BAL",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",15015,"Brunson, T.J.","NYG",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",13536,"Irving, Isaiah","ARI",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",13820,"Kalambayi, Peter","HOU",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",13466,"Burgess, James","GBP",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",14994,"Maluia, Cassh","NEP",0,"1",0,"LB","LB",-11.385,-9.067
2020,"YTD",11779,"Martin, Kareem","DET",0,"1",0,"LB","LB",-11.385,-9.067
2021,"YTD",12542,"King, Brandon","NEP",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",14381,"Harvey, Willie","CLE",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15415,"Smith, Jordan","JAC",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15494,"Garrett, Chris","LAR",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",14999,"Glasgow, Jordan","IND",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15431,"Fields, Tony","CLE",0,"0",0,"LB","LB",-10.267,-9.4
2021,"YTD",14442,"Kuntz, Christian","PIT",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",14976,"Martin, Kamal","CAR",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",10847,"Whitehead, Tahir","FA",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",11462,"Reynolds, LaRoy","FA",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15519,"Hilliard, Justin","NYG",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",11816,"Williamson, Avery","FA",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15515,"Snowden, Charles","CHI",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",14543,"Harris, Darius","KCC",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",14980,"Brown, Cam","NYG",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15056,"White, Javin","NYJ",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",13943,"Davis, Tae","HOU",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",11632,"Compton, Will","FA",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15210,"Jones, Keandre","CIN",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15353,"Surratt, Chazz","MIN",0,"0",0,"LB","LB",-10.267,-9.4
2021,"YTD",13698,"Jefferson, Malik","IND",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15424,"Johnson, Buddy","PIT",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15444,"Hayes, Daelin","BAL",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",13932,"Ellerbee, Emmanuel","ATL",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",12369,"Robinson, Edmond","FA",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",14509,"Bolton, Curtis","DET",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",14737,"Giles-Harris, Joe","BUF",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",12733,"March, Justin","LVR",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15530,"Etheridge, Dorian","ATL",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15194,"Christiansen, Cole","LAC",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",14584,"Watson, Josh","HOU",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",14938,"Muse, Tanner","SEA",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15473,"McDuffie, Isaiah","GBP",0,"0",0,"LB","LB",-10.267,-9.4
2021,"YTD",13026,"Onwuasor, Patrick","LVR",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",12774,"Goodson, B.J.","FA",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",14310,"Bell, Quinton","ATL",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15076,"Rozeboom, Christian","LAR",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15450,"McGrone, Cameron","NEP",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",12372,"Nzeocha, Mark","SFO",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",13915,"Calitro, Austin","FA",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",10831,"Wilber, Kyle","LVR",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15354,"Moses, Dylan","JAC",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",11039,"Overton, Matt","LAC",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",12958,"Norris, Jared","WAS",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",14242,"Connelly, Ryan","MIN",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15636,"Wade, Barrington","DEN",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",15228,"Hansen, Chase","FA",0,"1",0,"LB","LB",-10.267,-9.4
2021,"YTD",8851,"Folk, Nick","NEP",164.45,"1",10.278,"PK","PK",1.461,1.461
2021,"YTD",10976,"Tucker, Justin","BAL",163.1,"0",10.194,"PK","PK",1.377,1.377
2021,"YTD",14244,"Gay, Matt","LAR",157.75,"0",9.859,"PK","PK",1.042,1.042
2021,"YTD",15368,"McPherson, Evan","CIN",155.25,"0",9.703,"PK","PK",0.885999999999999,0.885999999999999
2021,"YTD",13718,"Carlson, Daniel","LVR",153.25,"0",9.578,"PK","PK",0.760999999999999,0.760999999999999
2021,"YTD",11936,"Boswell, Chris","PIT",152.85,"0",9.553,"PK","PK",0.736000000000001,0.736000000000001
2021,"YTD",13898,"Joseph, Greg","MIN",147.25,"0",9.203,"PK","PK",0.385999999999999,0.385999999999999
2021,"YTD",13303,"Elliott, Jake","PHI",142.3,"1",8.894,"PK","PK",0.077,0.077
2021,"YTD",8930,"Prater, Matt","ARI",138.85,"0",8.678,"PK","PK",-0.138999999999999,-0.138999999999999
2021,"YTD",11387,"Hopkins, Dustin","LAC",137.7,"1",8.606,"PK","PK",-0.211,-0.211
2020,"YTD",12956,"Lutz, Wil","NOS",137.1,"0",8.569,"PK","PK",0,0
2021,"YTD",13354,"Butker, Harrison","KCC",134,"0",8.933,"PK","PK",0.116,0.116
2021,"YTD",10868,"Zuerlein, Greg","DAL",132.25,"1",8.817,"PK","PK",0,0
2018,"YTD",5666,"Janikowski, Sebastian","SEA",129.8,"1",8.112,"PK","PK",0,0
2021,"YTD",14983,"Bass, Tyler","BUF",129.4,"0",8.087,"PK","PK",-0.73,-0.73
2021,"YTD",9694,"Gano, Graham","NYG",128.85,"0",8.053,"PK","PK",-0.763999999999999,-0.763999999999999
2021,"YTD",8742,"Crosby, Mason","GBP",128.45,"1",8.028,"PK","PK",-0.789,-0.789
2021,"YTD",10862,"Bullock, Randy","TEN",128.1,"1",8.54,"PK","PK",-0.277000000000001,-0.277000000000001
2021,"YTD",11947,"McManus, Brandon","DEN",123.8,"1",7.737,"PK","PK",-1.08,-1.08
2021,"YTD",9686,"Succop, Ryan","TBB",120.45,"0",7.528,"PK","PK",-1.289,-1.289
2020,"YTD",8359,"Gostkowski, Stephen","TEN",116.55,"1",7.77,"PK","PK",-0.799000000000001,-0.799000000000001
2021,"YTD",13403,"Koo, Younghoe","ATL",116.4,"1",7.275,"PK","PK",-1.542,-1.542
2017,"YTD",10872,"Walsh, Blair","SEA",107.25,"1",6.703,"PK","PK",-2.219,-2.219
2021,"YTD",13832,"Sanders, Jason","MIA",104.6,"1",6.538,"PK","PK",-2.279,-2.279
2021,"YTD",8153,"Gould, Robbie","SFO",101.75,"1",8.479,"PK","PK",-0.338000000000001,-0.338000000000001
2021,"YTD",11945,"Santos, Cairo","CHI",101.6,"1",6.35,"PK","PK",-2.467,-2.467
2021,"YTD",13347,"Gonzalez, Zane","CAR",100.1,"1",8.342,"PK","PK",-0.475,-0.475
2021,"YTD",13980,"Badgley, Mike","IND",98.35,"1",8.196,"PK","PK",-0.621,-0.621
2021,"YTD",12437,"Myers, Jason","SEA",94.4,"1",5.9,"PK","PK",-2.917,-2.917
2021,"YTD",14717,"McLaughlin, Chase","CLE",88.8,"1",5.92,"PK","PK",-2.897,-2.897
2021,"YTD",14600,"Slye, Joey","WAS",87.1,"1",7.918,"PK","PK",-0.899,-0.899
2017,"YTD",11971,"Murray, Patrick","TBB",85.35,"1",7.113,"PK","PK",-1.809,-1.809
2020,"YTD",10506,"Bailey, Dan","MIN",80.65,"1",5.041,"PK","PK",-3.528,-3.528
2018,"YTD",11960,"Catanzaro, Chandler","CAR",78.8,"1",6.062,"PK","PK",-2.05,-2.05
2019,"YTD",2842,"Vinatieri, Adam","IND",72.45,"1",6.038,"PK","PK",-1.89,-1.89
2021,"YTD",14426,"Wright, Matthew","JAC",71.4,"1",5.492,"PK","PK",-3.325,-3.325
2021,"YTD",12860,"Fairbairn, Ka'imi","HOU",58.7,"1",4.892,"PK","PK",-3.925,-3.925
2017,"YTD",12907,"Rose, Nick","LAC",54.8,"1",5.48,"PK","PK",-3.442,-3.442
